URL,YEAR,MAKE,MODEL,PRICE,STATE,ODOMETER,TRANSMISSION,FUEL,COLOR,CYLINDERS,CONDITION
https://fresno.craigslist.org//ctd/5876363568.html,2015,Toyota,Corolla,$11800,California,26000,automatic,gas,red,4 cylinders,excellent,salvage
https://fresno.craigslist.org//ctd/5876329209.html,2015,Toyota,Corolla,$17188,California,13179,automatic,other,silver,other,unk,clean
https://fresno.craigslist.org//ctd/5876021703.html,2010,Toyota,Corolla,$10888,California,95540,manual,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5874822682.html,2011,Toyota,Corolla,$10450,California,122771,automatic,gas,unk,unk,unk,clean
https://fresno.craigslist.org//ctd/5874763163.html,2015,Toyota,Corolla,$15699,California,21064,automatic,gas,red,other,unk,clean
https://fresno.craigslist.org//ctd/5874624710.html,2014,Toyota,Corolla,$14995,California,48856,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5873631149.html,2014,Toyota,Corolla,$12450,California,unk,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//cto/5829083813.html,2010,Toyota,Corolla,$7300,California,51000,automatic,gas,black,4 cylinders,good,salvage
https://fresno.craigslist.org//ctd/5873434637.html,2015,Toyota,Corolla,$17188,California,13179,automatic,other,silver,other,unk,clean
https://fresno.craigslist.org//ctd/5873419713.html,2014,Toyota,Corolla,$10900,California,100950,automatic,gas,white,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5873331288.html,2013,Toyota,Corolla,$10959,California,110802,automatic,gas,silver,4 cylinders,excellent,clean
https://fresno.craigslist.org//ctd/5871685443.html,2015,Toyota,Corolla,$17948,California,unk,automatic,gas,blue,4 cylinders,unk,clean
https://fresno.craigslist.org//ctd/5870413521.html,2015,Toyota,Corolla,$15699,California,21064,automatic,gas,red,other,unk,clean
https://fresno.craigslist.org//ctd/5870204478.html,2014,Toyota,Corolla,$14778,California,36192,automatic,other,green,other,unk,clean
https://fresno.craigslist.org//ctd/5870149329.html,2010,Toyota,Corolla,$10888,California,95540,manual,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5870112233.html,2014,Toyota,Corolla,$14880,California,40974,automatic,gas,unk,unk,unk,clean
https://fresno.craigslist.org//cto/5852817027.html,2010,Toyota,Corolla,$6900,California,unk,automatic,gas,silver,unk,unk,salvage
https://fresno.craigslist.org//ctd/5867484397.html,2010,Toyota,Corolla,$10888,California,95540,manual,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5867440619.html,2015,Toyota,Corolla,$15699,California,21064,automatic,gas,red,other,unk,clean
https://fresno.craigslist.org//ctd/5867230873.html,2014,Toyota,Corolla,$14995,California,48856,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5867229277.html,2014,Toyota,Corolla,$14778,California,36192,automatic,other,green,other,unk,clean
https://fresno.craigslist.org//ctd/5866826089.html,2015,Toyota,Corolla,$15775,California,unk,automatic,gas,black,4 cylinders,unk,clean
https://fresno.craigslist.org//ctd/5866402981.html,2012,Toyota,Corolla,$12813,California,56052,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5866000818.html,2012,Toyota,Corolla,$14995,California,52728,automatic,gas,unk,unk,unk,clean
https://fresno.craigslist.org//cto/5864222483.html,2013,Toyota,Corolla,$8500,California,unk,automatic,gas,black,unk,excellent,clean
https://fresno.craigslist.org//ctd/5864216188.html,2013,Toyota,Corolla,$10940,California,94700,automatic,gas,unk,unk,unk,clean
https://fresno.craigslist.org//ctd/5864200109.html,2015,Toyota,Corolla,$15699,California,21064,automatic,gas,red,other,unk,clean
https://fresno.craigslist.org//ctd/5864053061.html,2013,Toyota,Corolla,$11995,California,58734,automatic,gas,white,4 cylinders,excellent,clean
https://fresno.craigslist.org//ctd/5863201644.html,2010,Toyota,Corolla,$10888,California,95540,manual,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5861664212.html,2010,Toyota,Corolla,$12499,California,52430,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5861541819.html,2014,Toyota,Corolla,$14880,California,40974,automatic,gas,unk,unk,unk,clean
https://fresno.craigslist.org//ctd/5860908696.html,2012,Toyota,Corolla,$10500,California,81500,automatic,gas,black,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5860198493.html,2014,Toyota,Corolla,$13639,California,81237,automatic,other,black,other,unk,clean
https://fresno.craigslist.org//ctd/5859809326.html,2015,Toyota,Corolla,$15450,California,25965,automatic,gas,silver,4 cylinders,unk,clean
https://fresno.craigslist.org//ctd/5858161372.html,2010,Toyota,Corolla,$10888,California,95540,manual,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5858073233.html,2015,Toyota,Corolla,$16998,California,27948,automatic,other,red,other,unk,clean
https://fresno.craigslist.org//ctd/5857562788.html,2015,Toyota,Corolla,$14524,California,unk,automatic,gas,white,4 cylinders,unk,clean
https://fresno.craigslist.org//ctd/5856763075.html,2013,Toyota,Corolla,$13999,California,69577,automatic,gas,silver,unk,unk,clean
https://fresno.craigslist.org//ctd/5856697094.html,2013,Toyota,Corolla,$10959,California,110802,automatic,gas,silver,4 cylinders,excellent,clean
https://fresno.craigslist.org//ctd/5856480731.html,2014,Toyota,Corolla,$14995,California,48856,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5855340924.html,2012,Toyota,Corolla,$11813,California,56052,automatic,gas,white,unk,unk,clean
https://fresno.craigslist.org//ctd/5855190117.html,2010,Toyota,Corolla,$10888,California,85940,automatic,gas,red,4 cylinders,like new,clean
https://fresno.craigslist.org//ctd/5854869828.html,2015,Toyota,Corolla,$17188,California,13179,automatic,other,silver,other,unk,clean
https://santamaria.craigslist.org//ctd/5889609719.html,2011,Toyota,Camry,$10995,California,90615,automatic,gas,unk,4 cylinders,unk,unk
https://santamaria.craigslist.org//ctd/5879351461.html,2015,Toyota,Camry,$17995,California,27315,automatic,gas,black,4 cylinders,unk,unk
https://santamaria.craigslist.org//ctd/5868614249.html,2015,Toyota,Camry,$18995,California,38776,automatic,gas,red,4 cylinders,unk,unk
https://santamaria.craigslist.org//ctd/5866150669.html,2015,Toyota,Camry,$17995,California,37505,automatic,gas,unk,unk,unk,clean
https://santamaria.craigslist.org//ctd/5890506480.html,2015,Toyota,Corolla,$13588,California,42319,automatic,gas,silver,4 cylinders,unk,clean
https://santamaria.craigslist.org//ctd/5883898543.html,2013,Toyota,Corolla,$11995,California,79558,automatic,gas,white,4 cylinders,unk,unk
https://santamaria.craigslist.org//ctd/5883681602.html,2011,Toyota,Corolla,$10800,California,90062,automatic,gas,silver,4 cylinders,good,clean
https://santamaria.craigslist.org//ctd/5877377053.html,2015,Toyota,Corolla,$13588,California,42319,automatic,gas,silver,4 cylinders,unk,clean
https://merced.craigslist.org//ctd/5891618239.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5890688197.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5887956484.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5886661814.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5884360968.html,2015,Toyota,Camry,$15950,California,unk,automatic,gas,silver,4 cylinders,excellent,clean
https://merced.craigslist.org//ctd/5883683648.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5881006097.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5880676376.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5880214978.html,2015,Toyota,Camry,$16977,California,44662,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5879883153.html,2015,Toyota,Camry,$16977,California,37902,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5879267055.html,2011,Toyota,Camry,$6995,California,116000,automatic,gas,grey,4 cylinders,excellent,salvage
https://merced.craigslist.org//ctd/5878682166.html,2015,Toyota,Camry,$16977,California,45228,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5877728217.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5876443141.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5876330881.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5874765640.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5873625940.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5873534930.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5870512576.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5868978990.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5868665961.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5867000675.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5865746426.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5864113398.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5862593423.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//ctd/5861261925.html,2015,Toyota,Camry,$16678,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5854873513.html,2015,Toyota,Camry,$16937,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5854755929.html,2013,Toyota,Camry,$16891,California,unk,automatic,other,blue,other,unk,clean
https://merced.craigslist.org//cto/5883781959.html,2015,Toyota,Corolla,$9200,California,unk,automatic,gas,unk,unk,unk,salvage
https://merced.craigslist.org//ctd/5898638561.html,2013,Toyota,Corolla,$12977,California,58701,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//cto/5894854400.html,2010,Toyota,Corolla,$10500,California,unk,automatic,gas,red,4 cylinders,excellent,clean
https://merced.craigslist.org//ctd/5891931192.html,2014,Toyota,Corolla,$15872,California,unk,automatic,other,custom,other,unk,clean
https://merced.craigslist.org//ctd/5889643709.html,2013,Toyota,Corolla,$9500,California,93050,automatic,gas,unk,4 cylinders,like new,clean
https://merced.craigslist.org//ctd/5889509771.html,2014,Toyota,Corolla,$14778,California,unk,automatic,other,green,other,unk,clean
https://merced.craigslist.org//ctd/5888902125.html,2015,Toyota,Corolla,$15977,California,52524,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5888597908.html,2015,Toyota,Corolla,$15977,California,47466,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5888174405.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5886774429.html,2015,Toyota,Corolla,$15377,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5886545261.html,2014,Toyota,Corolla,$15872,California,unk,automatic,other,custom,other,unk,clean
https://merced.craigslist.org//ctd/5886427787.html,2015,Toyota,Corolla,$17188,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5882505520.html,2014,Toyota,Corolla,$14778,California,unk,automatic,other,green,other,unk,clean
https://merced.craigslist.org//ctd/5882404318.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5881412843.html,2014,Toyota,Corolla,$14977,California,49531,automatic,gas,unk,unk,unk,clean
https://merced.craigslist.org//ctd/5880898225.html,2015,Toyota,Corolla,$17188,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5877026346.html,2015,Toyota,Corolla,$12999,California,33971,automatic,gas,white,4 cylinders,excellent,clean
https://merced.craigslist.org//ctd/5874671641.html,2014,Toyota,Corolla,$14778,California,unk,automatic,other,green,other,unk,clean
https://merced.craigslist.org//ctd/5870095198.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5868913571.html,2013,Toyota,Corolla,$9995,California,93050,automatic,gas,unk,4 cylinders,like new,clean
https://merced.craigslist.org//ctd/5868775043.html,2015,Toyota,Corolla,$17188,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//cto/5868604797.html,2015,Toyota,Corolla,$11300,California,unk,automatic,gas,unk,unk,unk,salvage
https://merced.craigslist.org//ctd/5867118071.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5866164027.html,2013,Toyota,Corolla,$9995,California,93050,automatic,gas,unk,4 cylinders,like new,clean
https://merced.craigslist.org//ctd/5865626596.html,2015,Toyota,Corolla,$17188,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5863928649.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5862810431.html,2015,Toyota,Corolla,$17188,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5861146964.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://merced.craigslist.org//ctd/5860199196.html,2014,Toyota,Corolla,$13639,California,unk,automatic,other,black,other,unk,clean
https://merced.craigslist.org//ctd/5858074442.html,2015,Toyota,Corolla,$15377,California,unk,automatic,other,silver,other,unk,clean
https://merced.craigslist.org//ctd/5856598964.html,2015,Toyota,Corolla,$15699,California,unk,automatic,gas,red,other,unk,clean
https://goldcountry.craigslist.org//ctd/5882552784.html,2011,Toyota,Camry,$10799,California,80000,automatic,gas,unk,other,excellent,clean
https://goldcountry.craigslist.org//cto/5875433575.html,2013,Toyota,Camry,$19500,California,36583,automatic,hybrid,red,4 cylinders,like new,clean
https://goldcountry.craigslist.org//cto/5872155700.html,2013,Toyota,Camry,$19500,California,36583,automatic,hybrid,red,4 cylinders,like new,clean
https://goldcountry.craigslist.org//cto/5864788427.html,2014,Toyota,Corolla,$12400,California,unk,automatic,gas,unk,unk,unk,clean
https://goldcountry.craigslist.org//cto/5863361014.html,2014,Toyota,Corolla,$12400,California,unk,automatic,gas,unk,unk,unk,clean
https://losangeles.craigslist.org//ctd/5872065612.html,2012,Toyota,Corolla,$11995,California,89614,automatic,gas,white,4 cylinders,good,clean
https://stockton.craigslist.org//cto/5873347190.html,2011,Toyota,Camry,$6950,California,unk,automatic,gas,red,4 cylinders,excellent,salvage
https://stockton.craigslist.org//cto/5883914710.html,2011,Toyota,Camry,$6950,California,unk,automatic,gas,red,4 cylinders,excellent,salvage
https://stockton.craigslist.org//cto/5884048103.html,2011,Toyota,Camry,$7995,California,unk,automatic,gas,grey,4 cylinders,excellent,salvage
https://stockton.craigslist.org//cto/5872145460.html,2012,Toyota,Camry,$10900,California,56000,automatic,gas,unk,4 cylinders,like new,salvage
https://stockton.craigslist.org//cto/5891487186.html,2010,Toyota,Camry,$7700,California,118000,automatic,gas,unk,6 cylinders,excellent,clean
https://stockton.craigslist.org//cto/5861693030.html,2011,Toyota,Camry,$12500,California,84000,automatic,gas,black,4 cylinders,unk,salvage
https://stockton.craigslist.org//ctd/5893616926.html,2013,Toyota,Camry,$14999,California,65888,automatic,gas,grey,other,excellent,clean
https://stockton.craigslist.org//cto/5884604086.html,2011,Toyota,Camry,$8400,California,unk,automatic,gas,unk,unk,unk,salvage
